stationName,date,record,maxAirTmp,timeMaxAirTmp,minAirTmp,timeMinAirTmp,avgAirTmp,avgRelHum,avgDewPoint,maxRelHum,timeMaxRelHum,maxDewPoint,timeMaxDewPoint,minRelHum,timeMinRelHum,minDewPoint,timeMinDewPoint,avgWindSpeed,maxWindSpeed,timeMaxWindSpeed,maxWindSpeedDir,precip,solRad,eto,etoFlag,hstAirTmp01,hstAirTmp02,hstAirTmp03,hstAirTmp04,hstAirTmp05,hstAirTmp06,hstAirTmp07,hstAirTmp08,hstAirTmp09,hstAirTmp10,hstAirTmp11,hstAirTmp12,hstAirTmp13,batVolt,yearRain,eto7,eto30,maxSoilTmp,minSoilTmp,avgSoilTmp
Coastal,2022-12-30,0,56.04,1234.0,51.8,201.0,53.61,99.5,,,,,,,,,,1.694,8.79,648.0,125.0,0.11,85.6,0.02,M,,,,,,,,,,,,,,,,,,,,
Coastal,2022-12-31,0,57.81,1229.0,53.44,101.0,54.91,100.0,,,,,,,,,,4.425,22.2,2023.0,155.0,1.23,73.68,0.018,M,,,,,,,,,,,,,,,,,,,,
Coastal,2023-01-01,0,56.22,1423.0,45.42,2246.0,51.26,95.6,,,,,,,,,,3.997,18.85,9.0,137.0,0.51,162.7,0.031,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-01,0,63.75,1320.0,42.29,2345.0,52.48,55.79,,,,,,,,,,2.164,18.85,910.0,77.0,0.0,344.6,0.093,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-02,0,65.46,1510.0,39.63,551.0,50.7,46.47,,,,,,,,,,1.574,8.79,1226.0,295.0,0.0,350.3,0.088,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-03,0,64.11,1258.0,37.56,418.0,49.48,61.94,,,,,,,,,,1.546,12.14,1515.0,299.0,0.0,340.6,0.082,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-04,0,63.69,1501.0,40.67,316.0,50.76,75.69,,,,,,,,,,1.311,10.46,1231.0,268.0,0.0,327.7,0.078,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-05,0,68.11,1349.0,42.05,403.0,53.67,71.38,,,,,,,,,,0.998,8.79,1308.0,266.0,0.0,322.5,0.079,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-06,0,74.24,1517.0,43.63,658.0,55.94,71.36,,,,,,,,,,0.887,7.108,1058.0,292.0,0.0,329.2,0.081,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-07,0,62.05,1336.0,41.45,653.0,51.84,85.8,,,,,,,,,,2.599,13.82,1932.0,150.0,0.0,252.6,0.056,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-08,0,64.4,1303.0,46.91,2359.0,54.99,76.63,,,,,,,,,,1.502,10.46,1311.0,260.0,0.0,317.5,0.077,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-09,0,73.81,1419.0,43.76,610.0,57.78,58.08,,,,,,,,,,1.642,13.82,2248.0,73.0,0.0,345.6,0.095,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-10,0,77.76,1500.0,53.93,16.0,67.14,18.74,,,,,,,,,,3.877,17.17,111.0,73.0,0.0,223.2,0.111,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-11,0,81.0,1432.0,52.67,531.0,68.39,16.86,,,,,,,,,,3.412,22.2,340.0,80.0,0.0,370.3,0.14,S,,,,,,,,,,,,,,,,,,,,
Central,2022-01-12,0,78.03,1443.0,46.91,529.0,61.68,32.07,,,,,,,,,,1.195,7.108,104.0,297.0,0.0,268.1,0.072,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-13,0,68.36,1136.0,48.21,534.0,60.33,44.27,,,,,,,,,,0.854,7.108,112.0,219.0,0.01,114.9,0.037,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-14,0,74.79,1216.0,48.22,530.0,63.35,41.27,,,,,,,,,,2.243,22.2,2228.0,87.0,0.0,317.5,0.101,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-15,0,70.84,11.0,53.0,529.0,62.31,48.02,,,,,,,,,,1.397,17.17,22.0,46.0,0.0,118.1,0.042,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-16,0,74.18,1244.0,53.18,534.0,63.89,47.05,,,,,,,,,,1.405,10.46,1442.0,215.0,0.0,255.9,0.079,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-17,0,65.05,1052.0,55.57,531.0,59.92,74.24,,,,,,,,,,1.888,12.14,1431.0,141.0,0.03,131.4,0.043,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-18,0,64.73,1220.0,52.62,2333.0,57.95,85.2,,,,,,,,,,2.017,12.14,1519.0,234.0,0.0,209.4,0.054,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-19,0,66.54,1431.0,46.79,2347.0,56.32,84.3,,,,,,,,,,1.392,13.82,1432.0,302.0,0.0,297.9,0.078,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-20,0,76.74,1228.0,45.89,423.0,59.4,57.08,,,,,,,,,,2.351,13.82,1401.0,279.0,0.0,360.5,0.11,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-21,0,69.73,1626.0,46.08,315.0,59.7,44.16,,,,,,,,,,3.935,23.88,1746.0,41.0,0.0,355.5,0.117,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-22,0,71.4,1400.0,55.09,2312.0,63.83,18.67,,,,,,,,,,5.261,27.23,1001.0,317.0,0.0,372.8,0.159,S,,,,,,,,,,,,,,,,,,,,
Central,2022-01-23,0,76.24,1231.0,48.17,2224.0,62.85,25.5,,,,,,,,,,2.858,18.85,1401.0,295.0,0.0,376.2,0.132,M,,,,,,,,,,,,,,,,,,,,
Central,2022-01-24,0,72.24,1300.0,42.65,530.0,56.52,44.11,,,,,,,,,,2.257,13.82,1357.0,193.0,0.0,375.4,0.113,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-25,0,67.94,1315.0,42.43,331.0,52.55,74.65,,,,,,,,,,1.54,12.14,1339.0,258.0,0.0,348.1,0.089,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-26,0,69.84,1510.0,41.08,633.0,53.23,71.33,,,,,,,,,,1.487,10.46,2033.0,128.0,0.0,304.9,0.079,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-27,0,70.86,1256.0,40.6,559.0,55.3,51.12,,,,,,,,,,2.37,18.85,836.0,40.0,0.0,395.1,0.12,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-28,0,74.79,1453.0,46.92,1.0,64.53,11.27,,,,,,,,,,4.672,22.2,837.0,30.0,0.0,337.1,0.155,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-29,0,67.02,1302.0,42.76,528.0,55.84,32.08,,,,,,,,,,1.212,7.108,237.0,78.0,0.0,133.4,0.044,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-30,0,70.66,1341.0,40.59,533.0,55.24,47.2,,,,,,,,,,1.788,12.14,1440.0,330.0,0.0,396.9,0.112,*,,,,,,,,,,,,,,,,,,,,
Central,2022-01-31,0,64.88,1450.0,39.31,532.0,52.29,67.13,,,,,,,,,,1.466,10.46,1528.0,272.0,0.0,214.9,0.056,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-01,0,63.88,1500.0,45.03,704.0,54.04,77.34,,,,,,,,,,2.199,12.14,942.0,147.0,0.0,264.4,0.07,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-02,0,64.85,1352.0,43.2,146.0,57.05,21.89,,,,,,,,,,5.75,28.91,1814.0,25.0,0.0,414.4,0.168,M,,,,,,,,,,,,,,,,,,,,
Central,2022-02-03,0,66.92,1115.0,42.78,649.0,56.25,27.53,,,,,,,,,,3.648,22.2,45.0,12.0,0.0,404.6,0.135,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-04,0,72.24,1507.0,43.14,54.0,60.21,17.2,,,,,,,,,,2.88,15.49,633.0,85.0,0.0,415.1,0.134,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-05,0,74.99,1236.0,44.0,700.0,57.81,22.19,,,,,,,,,,2.812,17.17,1330.0,246.0,0.0,420.6,0.135,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-06,0,77.66,1425.0,43.51,629.0,62.51,25.41,,,,,,,,,,3.056,20.52,1953.0,116.0,0.0,413.4,0.14,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-07,0,80.2,1222.0,50.06,2355.0,67.37,15.81,,,,,,,,,,2.95,17.17,754.0,52.0,0.0,417.0,0.154,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-08,0,80.4,1104.0,49.15,302.0,65.45,22.83,,,,,,,,,,2.62,15.49,2222.0,42.0,0.0,401.2,0.139,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-09,0,88.2,1322.0,61.53,440.0,77.23,10.16,,,,,,,,,,3.325,18.85,1100.0,53.0,0.0,427.7,0.174,M,,,,,,,,,,,,,,,,,,,,
Central,2022-02-10,0,87.5,1420.0,59.04,2230.0,75.62,19.24,,,,,,,,,,4.438,33.94,404.0,21.0,0.0,424.9,0.19,S,,,,,,,,,,,,,,,,,,,,
Central,2022-02-11,0,84.6,1340.0,50.28,533.0,66.78,34.14,,,,,,,,,,2.167,13.82,1400.0,253.0,0.0,421.4,0.141,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-12,0,88.8,1243.0,47.13,539.0,69.17,26.57,,,,,,,,,,2.265,13.82,1246.0,165.0,0.0,437.2,0.156,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-13,0,84.8,1239.0,54.5,2338.0,68.47,20.84,,,,,,,,,,2.442,12.14,1323.0,306.0,0.0,446.3,0.155,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-14,0,76.91,1313.0,43.3,528.0,61.14,49.42,,,,,,,,,,2.386,12.14,2301.0,118.0,0.0,441.6,0.129,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-15,0,60.25,1212.0,41.32,2308.0,53.14,76.66,,,,,,,,,,6.107,23.88,1427.0,249.0,0.2,233.9,0.066,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-16,0,63.02,1219.0,39.82,541.0,51.91,71.59,,,,,,,,,,3.012,17.17,1233.0,112.0,0.0,424.2,0.109,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-17,0,73.51,1531.0,45.53,306.0,58.04,40.28,,,,,,,,,,3.475,28.91,833.0,37.0,0.0,467.3,0.159,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-18,0,71.03,1309.0,38.95,530.0,55.95,41.97,,,,,,,,,,2.355,12.14,1202.0,296.0,0.0,461.1,0.135,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-19,0,73.7,1245.0,41.67,534.0,57.62,49.98,,,,,,,,,,2.25,10.46,1159.0,297.0,0.0,455.2,0.132,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-20,0,67.88,1253.0,44.24,415.0,55.31,77.59,,,,,,,,,,2.468,13.82,1340.0,265.0,0.0,450.8,0.116,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-21,0,67.88,1253.0,44.24,415.0,55.31,77.59,,,,,,,,,,2.47,13.82,1340.0,26.5,0.0,450.8,0.12,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-22,0,60.25,1231.0,45.81,2357.0,52.42,69.14,,,,,,,,,,5.432,23.88,1325.0,221.0,0.1,187.2,0.055,M,,,,,,,,,,,,,,,,,,,,
Central,2022-02-23,0,56.97,1453.0,37.13,2352.0,47.26,66.76,,,,,,,,,,2.996,22.2,1505.0,264.0,0.01,407.0,0.102,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-24,0,62.07,1420.0,35.3,324.0,49.01,38.94,,,,,,,,,,2.616,17.17,1514.0,244.0,0.0,499.2,0.138,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-25,0,63.26,1448.0,34.4,532.0,49.6,44.06,,,,,,,,,,2.09,13.82,1326.0,254.0,0.0,486.6,0.126,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-26,0,72.86,1303.0,38.48,533.0,55.19,30.83,,,,,,,,,,2.31,17.17,822.0,41.0,0.0,481.0,0.148,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-27,0,76.01,1317.0,42.19,329.0,58.07,26.75,,,,,,,,,,2.167,13.82,1415.0,250.0,0.0,486.2,0.146,*,,,,,,,,,,,,,,,,,,,,
Central,2022-02-28,0,85.7,1302.0,46.24,148.0,66.94,23.11,,,,,,,,,,3.207,20.52,840.0,58.0,0.0,510.8,0.191,M,,,,,,,,,,,,,,,,,,,,
Central,2022-03-01,0,84.5,1238.0,44.28,520.0,64.77,29.86,,,,,,,,,,2.368,15.49,1243.0,298.0,0.0,518.3,0.167,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-02,0,81.4,1312.0,45.93,519.0,63.6,31.68,,,,,,,,,,2.01,12.14,1239.0,289.0,0.0,521.5,0.167,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-03,0,67.04,1207.0,42.78,555.0,56.21,62.14,,,,,,,,,,4.836,20.52,1525.0,199.0,0.0,460.1,0.127,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-04,0,64.6,1044.0,46.42,607.0,56.26,75.12,,,,,,,,,,3.263,17.17,1303.0,258.0,0.01,353.4,0.098,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-05,0,58.44,1029.0,43.75,2320.0,52.24,66.49,,,,,,,,,,5.12,27.23,1107.0,204.0,0.01,339.4,0.099,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-06,0,63.02,1259.0,38.54,555.0,50.67,63.65,,,,,,,,,,2.123,15.49,1259.0,244.0,0.0,527.0,0.134,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-07,0,72.26,1337.0,40.12,620.0,57.34,35.4,,,,,,,,,,3.416,23.88,939.0,60.0,0.0,538.7,0.177,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-08,0,73.82,1241.0,41.39,517.0,58.45,24.68,,,,,,,,,,3.281,22.2,1207.0,109.0,0.0,539.6,0.183,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-09,0,68.49,1427.0,40.84,528.0,55.68,57.69,,,,,,,,,,3.865,15.49,1302.0,213.0,0.0,528.5,0.15,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-10,0,67.03,1427.0,48.84,2059.0,58.22,60.79,,,,,,,,,,3.431,28.91,2329.0,63.0,0.0,483.0,0.135,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-11,0,76.13,1347.0,45.96,630.0,63.26,12.73,,,,,,,,,,4.563,28.91,206.0,87.0,0.0,558.1,0.211,M,,,,,,,,,,,,,,,,,,,,
Central,2022-03-12,0,76.8,1331.0,43.88,526.0,59.67,28.19,,,,,,,,,,2.463,15.49,1311.0,269.0,0.0,551.8,0.175,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-13,0,70.31,1226.0,43.76,535.0,57.05,60.45,,,,,,,,,,2.974,13.82,1231.0,256.0,0.0,527.6,0.143,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-14,0,74.3,1500.0,44.61,555.0,58.73,69.75,,,,,,,,,,2.169,13.82,1243.0,269.0,0.0,541.1,0.154,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-15,0,76.8,1230.0,46.07,533.0,60.42,68.16,,,,,,,,,,2.045,13.82,1033.0,281.0,0.0,527.4,0.152,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-16,0,75.4,1341.0,48.32,436.0,60.69,70.83,,,,,,,,,,3.333,15.49,1407.0,272.0,0.0,536.0,0.153,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-17,0,83.2,1300.0,48.07,614.0,63.35,54.71,,,,,,,,,,2.229,15.49,1303.0,281.0,0.0,548.4,0.178,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-18,0,77.58,1224.0,46.99,610.0,61.84,47.88,,,,,,,,,,1.923,12.14,1249.0,267.0,0.0,563.6,0.173,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-19,0,69.1,1235.0,51.16,137.0,58.69,75.33,,,,,,,,,,3.64,17.17,1338.0,236.0,0.33,479.5,0.132,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-20,0,71.9,1501.0,53.64,10.0,60.01,72.09,,,,,,,,,,3.767,15.49,1220.0,302.0,0.11,554.0,0.156,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-21,0,72.29,1431.0,48.44,613.0,60.18,68.19,,,,,,,,,,2.394,12.14,1017.0,302.0,0.0,542.3,0.149,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-22,0,82.3,1207.0,49.7,343.0,65.27,53.92,,,,,,,,,,2.281,17.17,1230.0,256.0,0.0,581.1,0.187,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-23,0,85.2,1243.0,53.23,552.0,69.4,36.33,,,,,,,,,,2.501,13.82,1146.0,303.0,0.0,583.7,0.205,M,,,,,,,,,,,,,,,,,,,,
Central,2022-03-24,0,84.3,1400.0,52.74,355.0,67.17,45.49,,,,,,,,,,2.047,12.14,1151.0,258.0,0.0,586.9,0.193,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-25,0,81.0,1309.0,51.04,148.0,63.15,75.06,,,,,,,,,,2.066,13.82,1348.0,252.0,0.0,584.1,0.174,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-26,0,78.31,1411.0,53.76,406.0,61.17,80.4,,,,,,,,,,2.791,12.14,1419.0,280.0,0.0,583.1,0.166,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-27,0,70.55,1151.0,52.6,631.0,59.52,69.38,,,,,,,,,,4.829,17.17,1504.0,202.0,0.0,577.2,0.164,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-28,0,64.12,1532.0,53.23,2210.0,57.35,77.12,,,,,,,,,,6.241,27.23,926.0,156.0,0.67,239.6,0.078,S,,,,,,,,,,,,,,,,,,,,
Central,2022-03-29,0,65.34,1403.0,49.21,332.0,56.54,80.2,,,,,,,,,,1.91,13.82,1007.0,261.0,0.01,379.9,0.1,M,,,,,,,,,,,,,,,,,,,,
Central,2022-03-30,0,69.16,1159.0,48.13,236.0,58.24,80.4,,,,,,,,,,2.283,15.49,1231.0,246.0,0.0,590.2,0.155,*,,,,,,,,,,,,,,,,,,,,
Central,2022-03-31,0,62.07,933.0,54.79,633.0,58.24,79.74,,,,,,,,,,2.422,12.14,934.0,195.0,0.0,142.1,0.046,S,,,,,,,,,,,,,,,,,,,,
Central,2022-04-01,0,70.12,1449.0,52.39,2346.0,60.19,78.22,,,,,,,,,,1.742,12.14,1209.0,304.0,0.0,450.5,0.126,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-02,0,65.82,1310.0,50.86,159.0,58.67,83.2,,,,,,,,,,1.521,10.46,1338.0,250.0,0.0,193.5,0.061,S,,,,,,,,,,,,,,,,,,,,
Central,2022-04-03,0,65.95,1447.0,54.79,2201.0,59.42,79.48,,,,,,,,,,1.927,13.82,1342.0,235.0,0.0,200.0,0.065,S,,,,,,,,,,,,,,,,,,,,
Central,2022-04-04,0,72.02,1304.0,52.57,2359.0,59.91,78.44,,,,,,,,,,1.855,13.82,1440.0,272.0,0.0,486.5,0.138,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-05,0,77.64,1405.0,50.06,357.0,63.07,76.44,,,,,,,,,,2.032,10.46,1100.0,276.0,0.0,618.3,0.18,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-06,0,86.5,1502.0,52.02,539.0,67.79,72.6,,,,,,,,,,1.847,12.14,1343.0,271.0,0.0,624.3,0.202,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-07,0,98.3,1414.0,52.8,528.0,79.73,33.88,,,,,,,,,,2.525,17.17,920.0,110.0,0.0,655.1,0.247,M,,,,,,,,,,,,,,,,,,,,
Central,2022-04-08,0,99.0,1226.0,60.89,628.0,82.1,13.75,,,,,,,,,,2.713,17.17,1305.0,265.0,0.0,653.9,0.253,M,,,,,,,,,,,,,,,,,,,,
Central,2022-04-09,0,82.6,1030.0,55.75,632.0,68.24,50.8,,,,,,,,,,5.263,18.85,1514.0,156.0,0.0,617.7,0.212,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-10,0,67.93,1204.0,57.26,633.0,62.21,72.82,,,,,,,,,,4.271,18.85,1400.0,318.0,0.0,308.8,0.101,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-11,0,68.62,1229.0,53.52,2358.0,60.89,68.98,,,,,,,,,,5.501,18.85,2227.0,268.0,0.0,440.1,0.134,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-12,0,70.51,1349.0,45.71,2342.0,57.97,47.55,,,,,,,,,,3.692,27.23,1401.0,264.0,0.0,653.5,0.194,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-13,0,70.57,1255.0,41.46,240.0,56.32,39.82,,,,,,,,,,2.928,15.49,945.0,277.0,0.0,651.7,0.189,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-14,0,71.18,1132.0,43.97,500.0,57.48,56.87,,,,,,,,,,2.535,15.49,1208.0,274.0,0.0,649.9,0.184,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-15,0,72.13,1233.0,46.8,513.0,59.16,68.3,,,,,,,,,,2.648,15.49,1254.0,250.0,0.0,641.5,0.182,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-16,0,69.71,1413.0,50.43,107.0,59.74,74.79,,,,,,,,,,3.223,17.17,1536.0,261.0,0.0,485.2,0.138,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-17,0,72.0,1516.0,52.39,2357.0,61.66,73.78,,,,,,,,,,3.092,15.49,1216.0,213.0,0.0,645.7,0.184,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-18,0,76.97,1416.0,48.26,408.0,61.15,74.02,,,,,,,,,,2.245,15.49,1443.0,266.0,0.0,628.1,0.183,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-19,0,74.2,1217.0,54.2,408.0,62.25,70.81,,,,,,,,,,3.631,13.82,1202.0,297.0,0.0,643.7,0.187,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-20,0,70.06,1243.0,50.8,2321.0,60.48,69.08,,,,,,,,,,4.839,18.85,1400.0,266.0,0.0,629.2,0.18,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-21,0,68.5,1033.0,47.64,327.0,59.05,71.75,,,,,,,,,,3.601,17.17,1329.0,274.0,0.0,656.0,0.179,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-22,0,64.54,1252.0,52.26,2340.0,57.89,73.92,,,,,,,,,,4.686,17.17,1057.0,229.0,0.23,557.0,0.146,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-23,0,76.99,1535.0,48.27,523.0,61.33,62.97,,,,,,,,,,3.35,18.85,1335.0,271.0,0.0,671.9,0.202,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-24,0,87.4,1331.0,49.66,437.0,69.64,32.14,,,,,,,,,,3.321,18.85,838.0,55.0,0.0,679.8,0.256,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-25,0,87.8,1201.0,52.56,426.0,70.8,25.24,,,,,,,,,,2.831,17.17,1324.0,257.0,0.0,682.6,0.247,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-26,0,82.1,1349.0,52.97,424.0,66.64,46.84,,,,,,,,,,3.725,17.17,2214.0,95.0,0.0,619.3,0.212,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-27,0,71.16,1233.0,54.14,323.0,61.3,70.4,,,,,,,,,,4.626,17.17,1137.0,168.0,0.0,655.3,0.186,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-28,0,68.01,1052.0,50.92,2313.0,59.43,71.59,,,,,,,,,,4.082,13.82,951.0,147.0,0.0,424.8,0.126,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-29,0,72.5,1405.0,48.99,343.0,60.15,70.86,,,,,,,,,,2.34,17.17,1137.0,274.0,0.0,645.1,0.182,*,,,,,,,,,,,,,,,,,,,,
Central,2022-04-30,0,78.13,1329.0,49.66,409.0,63.31,66.32,,,,,,,,,,2.48,13.82,1112.0,325.0,0.0,689.6,0.206,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-01,0,71.88,1430.0,50.55,358.0,61.38,74.89,,,,,,,,,,4.235,22.2,1503.0,194.0,0.0,623.1,0.178,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-02,0,72.43,1419.0,56.42,704.0,62.49,74.67,,,,,,,,,,3.489,15.49,1324.0,261.0,0.0,509.8,0.148,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-03,0,68.8,1630.0,53.47,2300.0,61.58,74.02,,,,,,,,,,3.47,13.82,1104.0,140.0,0.0,375.1,0.11,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-04,0,77.41,1436.0,49.11,438.0,62.97,75.94,,,,,,,,,,2.641,13.82,1132.0,255.0,0.0,688.4,0.201,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-05,0,78.31,1517.0,54.62,2356.0,65.97,75.57,,,,,,,,,,2.62,15.49,1346.0,281.0,0.0,656.6,0.202,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-06,0,77.95,1202.0,53.47,156.0,64.43,74.94,,,,,,,,,,2.616,13.82,1213.0,247.0,0.0,674.7,0.204,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-07,0,76.26,1240.0,57.15,653.0,64.67,74.38,,,,,,,,,,4.818,17.17,1240.0,298.0,0.0,693.6,0.204,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-08,0,69.41,1346.0,53.64,2333.0,61.63,70.57,,,,,,,,,,5.464,17.17,1501.0,262.0,0.0,441.9,0.134,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-09,0,68.13,1324.0,48.26,507.0,58.26,64.08,,,,,,,,,,3.288,18.85,1210.0,224.0,0.0,542.0,0.152,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-10,0,69.98,1243.0,45.71,427.0,56.84,63.12,,,,,,,,,,3.503,17.17,1247.0,274.0,0.0,717.4,0.195,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-11,0,68.62,1339.0,42.8,421.0,57.03,54.28,,,,,,,,,,3.314,18.85,1155.0,301.0,0.0,697.8,0.198,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-12,0,80.1,1300.0,44.61,426.0,64.31,31.95,,,,,,,,,,3.021,17.17,1245.0,235.0,0.0,736.4,0.244,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-13,0,88.5,1318.0,51.04,506.0,69.96,32.54,,,,,,,,,,2.705,15.49,1343.0,236.0,0.0,730.2,0.251,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-14,0,90.9,1326.0,53.82,310.0,72.79,35.77,,,,,,,,,,2.597,13.82,1339.0,243.0,0.0,720.2,0.259,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-15,0,83.4,1537.0,52.74,404.0,67.8,52.79,,,,,,,,,,3.133,13.82,1441.0,268.0,0.0,629.9,0.21,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-16,0,74.06,1459.0,56.24,648.0,63.63,77.14,,,,,,,,,,3.778,13.82,1131.0,271.0,0.0,689.7,0.196,*,,,,,,,,,,,,,,,,,,,,
Central,2022-05-17,0,72.12,1300.0,56.3,722.0,63.16,76.08,,,,,,,,,,4.0,15.49,1334.0,299.0,0.0,608.1,0.175,*,,,,,,,,,,,,,,,,,,,,
